Month,Price
7392,2.5574
7393,2.51873
7394,2.51986
7395,2.62194
7396,2.64265
7397,2.63618
7398,2.70754
7399,2.73392
7400,2.61693
7401,2.6415
7402,2.44963
7403,2.46238
7404,2.46878
7405,2.41688
7406,2.39006
7407,2.42704
7408,2.45614
7409,2.29495
7410,2.17411
7411,2.17222
7412,2.18618
7413,2.19442
7414,2.13386
7415,2.11381
7416,2.19345
7417,2.12456
7418,2.09034
7419,2.13044
7420,2.1319
7421,2.16599
7422,2.13262
7423,2.15655
7424,2.17677
7425,2.11568
7426,2.05156
7427,2.16292
7428,2.22605
7429,2.1136
7430,2.11929
7431,2.12438
7432,2.20898
7433,2.14547
7434,2.15547
7435,2.18647
7436,2.22235
7437,2.23936
7438,2.22131
7439,2.30634
7440,2.27686
7441,2.24318
7442,2.28277
7443,2.30087
7444,2.30977
7445,2.25228
7446,2.19636
7447,2.27513
7448,2.19926
7449,2.41107
7450,2.5608
7451,2.4955
7452,2.38059
7453,2.39332
7454,2.36252
7455,2.34087
7456,2.33793
7457,2.37773
7458,2.41775
7459,2.37436
7460,2.34382
7461,2.36542
7462,2.27519
7463,2.30441
7464,2.33508
7465,2.24652
7466,2.1955
7467,2.15398
7468,2.17617
7469,2.18242
7470,2.13621
7471,2.28409
7472,2.26338
7473,2.26105
7474,2.22161
7475,2.22898
7476,2.25648
7477,2.31704
7478,2.21722
7479,2.29357
7480,2.42352
7481,2.53545
7482,2.50745
7483,2.41894
7484,2.36311
7485,2.30067
7486,2.42505
7487,2.55166
7488,2.45257
7489,2.42469
7490,2.49208
7491,2.52532
7492,2.52579
7493,2.44165
7494,2.6496
7495,2.69081
7496,2.70829
7497,2.87069
7498,2.7423
7499,2.7623
7500,2.84129
7501,2.75224
7502,2.78447
7503,2.82631
7504,2.90501
7505,2.82911
7506,2.8365
7507,2.80362
7508,2.71916
7509,2.63545
7510,2.55909
7511,2.57621
7512,2.6424
7513,2.62426
7514,2.55489
7515,2.54716
7516,2.53661
7517,2.64957
7518,2.53311
7519,2.59391
7520,2.70116
7521,2.92889
7522,2.83257
7523,2.77096
7524,2.77789
7525,2.80039
7526,2.82134
7527,2.78692
7528,2.68609
7529,2.63274
7530,2.60276
7531,2.60359
7532,2.6409
7533,2.65101
7534,2.73545
7535,2.70085
7536,2.74501
7537,2.71142
7538,2.71742
7539,2.76285
7540,2.68307
7541,2.66947
7542,2.59965
7543,2.65405
7544,2.73266
7545,2.78111
7546,2.80331
7547,2.75064
7548,2.75127
7549,2.74479
7550,2.73425
7551,2.91741
7552,2.9184
7553,2.92696
7554,3.03379
7555,3.01512
7556,3.02527
7557,2.95037
7558,2.93362
7559,2.96654
7560,2.93584
7561,2.96894
7562,2.94161
7563,2.91165
7564,2.88779
7565,3.07205
7566,3.08784
7567,3.07201
7568,3.15355
7569,3.1824
7570,3.35922
7571,3.30324
7572,3.47422
7573,3.34956
7574,3.39971
7575,3.44323
7576,3.44741
7577,3.36442
7578,3.29812
7579,3.26633
7580,3.33967
7581,3.16597
7582,3.18752
7583,3.0617
7584,3.16879
7585,3.16499
7586,2.98125
7587,3.08584
7588,3.23959
7589,3.16075
7590,3.03005
7591,3.02649
7592,2.98028
7593,2.93137
7594,2.88044
7595,2.74742
7596,2.67677
7597,2.84235
7598,2.7745
7599,2.93517
7600,3.16576
7601,3.17933
7602,3.15813
7603,3.21166
7604,3.22299
7605,3.17777
7606,3.32166
7607,3.43431
7608,3.5031
7609,3.51699
7610,3.45687
7611,3.45868
7612,3.29376
7613,3.19769
7614,3.17859
7615,3.18232
7616,3.31751
7617,3.19627
7618,3.1236
7619,2.9791
7620,2.86518
7621,2.82428
7622,3.02672
7623,3.0705
7624,3.11102
7625,3.04155
7626,2.91458
7627,2.92358
7628,2.86248
7629,2.86167
7630,2.7883
7631,2.86638
7632,2.96106
7633,2.74016
7634,2.75111
7635,2.88016
7636,2.91607
7637,2.86275
7638,2.90751
7639,3.00399
7640,3.20737
7641,3.28645
7642,3.06186
7643,3.0022
7644,3.0984
7645,2.84995
7646,2.8243
7647,2.93379
7648,3.07119
7649,3.0355
7650,3.07593
7651,2.99058
7652,3.02827
7653,3.11323
7654,3.06566
7655,3.0956
7656,3.24859
7657,3.16816
7658,3.23758
7659,3.08325
7660,2.94495
7661,3.0408
7662,3.11595
7663,3.01048
7664,2.9412
7665,2.81297
7666,2.77833
7667,2.70702
7668,2.75317
7669,2.59543
7670,2.59888
7671,2.67397
7672,2.70844
7673,2.64111
7674,2.53909
7675,2.46307
7676,2.45619
7677,2.44949
7678,2.38381
7679,2.38653
7680,2.53297
7681,2.62739
7682,2.6266
7683,2.53571
7684,2.57011
7685,2.47043
7686,2.47748
7687,2.5168
7688,2.56677
7689,2.5354
7690,2.45762
7691,2.45261
7692,2.47055
7693,2.43577
7694,2.41262
7695,2.36845
7696,2.34169
7697,2.3854
7698,2.53726
7699,2.43385
7700,2.35812
7701,2.52283
7702,2.5202
7703,2.50713
7704,2.50664
7705,2.5639
7706,2.63086
7707,2.57525
7708,2.41219
7709,2.40378
7710,2.43242
7711,2.51135
7712,2.4808
7713,2.43774
7714,2.36161
7715,2.35777
7716,2.45305
7717,2.4128
7718,2.49073
7719,2.46136
7720,2.58812
7721,2.62064
7722,2.61279
7723,2.55197
7724,2.56511
7725,2.61288
7726,2.68803
7727,2.69594
7728,2.86484
7729,2.7484
7730,2.74813
7731,2.78453
7732,2.68797
7733,2.80933
7734,2.79975
7735,2.79899
7736,2.84796
7737,2.88712
7738,2.98261
7739,3.04271
7740,2.97026
7741,2.93928
7742,3.15281
7743,3.11629
7744,3.15661
7745,3.13744
7746,3.13019
7747,3.05135
7748,3.10439
7749,2.98178
7750,2.90002
7751,2.78647
7752,2.79282
7753,2.82122
7754,2.8087
7755,2.7795
7756,2.70936
7757,2.83917
7758,2.91193
7759,2.95312
7760,3.12064
7761,3.19897
7762,3.1629
7763,3.1288
7764,3.16599
7765,3.20138
7766,3.21733
7767,3.26617
7768,3.39424
7769,3.28898
7770,3.21892
7771,3.10511
7772,3.08946
7773,3.03625
7774,3.04644
7775,3.03582
7776,3.12194
7777,3.04749
7778,2.90885
7779,2.89634
7780,2.8389
7781,2.86776
7782,2.80382
7783,2.75613
7784,2.75543
7785,2.63773
7786,2.70684
7787,2.7618
7788,2.77773
7789,2.68531
7790,2.68221
7791,2.73042
7792,2.86181
7793,2.81351
7794,2.77113
7795,2.7921
7796,2.81812
7797,2.88444
7798,2.96693
7799,3.20167
7800,3.27378
7801,3.35708
7802,3.40116
7803,3.23815
7804,3.2255
7805,3.25014
7806,3.26935
7807,3.34161
7808,3.36864
7809,3.37524
7810,3.30027
7811,3.20592
7812,3.1961
7813,3.24697
7814,3.23963
7815,3.22704
7816,3.32509
7817,3.2286
7818,3.31886
7819,3.43758
7820,3.31699
7821,3.3449
7822,3.42013
7823,3.24512
7824,3.18221
7825,3.0708
7826,2.925
7827,2.95514
7828,2.86808
7829,3.02828
7830,2.98078
7831,2.91261
7832,2.92475
7833,2.82452
7834,2.76051
7835,2.67866
7836,2.82756
7837,2.82101
7838,2.8047
7839,2.78118
7840,2.68112
7841,2.80504
7842,2.77338
7843,2.8982
7844,2.85273
7845,2.91101
7846,2.93436
7847,2.92524
7848,2.98559
7849,2.96487
7850,2.96452
7851,2.97396
7852,2.94852
7853,2.81169
7854,2.75049
7855,2.67533
7856,2.64871
7857,2.68516
7858,2.78894
7859,2.9269
7860,2.87438
7861,2.91484
7862,2.97711
7863,3.0567
7864,3.11687
7865,3.04421
7866,2.9906
7867,3.11272
7868,3.22403
7869,3.31677
7870,3.16219
7871,3.12887
7872,3.36866
7873,3.36267
7874,3.20264
7875,3.18262
7876,3.21486
7877,3.21166
7878,3.19264
7879,3.14977
7880,3.25459
7881,3.12012
7882,3.21489
7883,3.21155
7884,3.27231
7885,3.17038
7886,3.24947
7887,3.20103
7888,3.29002
7889,3.36395
7890,3.28708
7891,3.27038
7892,3.43813
7893,3.37838
7894,3.2837
7895,3.36848
7896,3.35777
7897,3.41634
7898,3.24656
7899,3.22446
7900,3.13668
7901,3.09179
7902,3.06633
7903,3.00942
7904,2.94989
7905,2.89991
7906,3.10799
7907,3.22424
7908,3.20278
7909,3.10117
7910,3.04798
7911,3.02619
7912,3.11052
7913,3.01298
7914,3.01036
7915,3.14041
7916,3.25368
7917,3.37844
7918,3.38611
7919,3.53455
7920,3.65111
7921,3.6267
7922,3.59923
7923,3.67388
7924,3.54034
7925,3.71157
7926,3.56474
7927,3.36433
7928,3.4301
7929,3.46446
7930,3.39018
7931,3.45044
7932,3.5726
7933,3.65599
7934,3.59554
7935,3.67641
7936,3.52718
7937,3.47484
7938,3.53188
7939,3.5826
7940,3.75872
7941,3.7877
7942,3.7394
7943,3.60973
7944,3.57462
7945,3.47153
7946,3.35346
7947,3.3576
7948,3.30239
7949,3.41572
7950,3.41877
7951,3.40674
7952,3.29479
7953,3.2631
7954,3.19547
7955,3.03155
7956,3.01029
7957,3.02479
7958,2.98152
7959,2.97667
7960,3.03315
7961,3.09309
7962,2.99556
7963,2.98806
7964,2.90301
7965,2.94307
7966,2.869
7967,2.77012
7968,2.82884
7969,2.83576
7970,2.81206
7971,2.83405
7972,2.86469
7973,2.93755
7974,2.93128
7975,2.83735
7976,2.86486
7977,2.87284
7978,2.93069
7979,2.78236
7980,2.76228
7981,2.80389
7982,2.86525
7983,2.94281
7984,2.9356
7985,3.04971
7986,3.10382
7987,3.11842
7988,3.02753
7989,3.10237
7990,3.11798
7991,2.97135
7992,3.08933
7993,3.17946
7994,3.14251
7995,3.08204
7996,3.19006
7997,3.27023
7998,3.27801
7999,3.23288
8000,3.23602
8001,3.34348
8002,3.35323
8003,3.33206
8004,3.13486
8005,3.36479
8006,3.44542
8007,3.43751
8008,3.59031
8009,3.50275
8010,3.52815
8011,3.47515
8012,3.5269
8013,3.53114
8014,3.32724
8015,3.39652
8016,3.3693
8017,3.38806
8018,3.41667
8019,3.49446
8020,3.64764
8021,3.81327
8022,4.00446
8023,3.96692
8024,4.34195
8025,3.97516
8026,3.92618
8027,3.97393
8028,3.9638
8029,4.07824
8030,4.00003
8031,4.06947
8032,4.26883
8033,4.36665
8034,4.2804
8035,4.14665
8036,4.05637
8037,3.95749
8038,3.76397
8039,3.7035
8040,3.68951
8041,3.7542
8042,3.99134
8043,3.90926
8044,3.89582
8045,4.04709
8046,4.04434
8047,3.88279
8048,3.79102
8049,3.69596
8050,3.63616
8051,3.71716
8052,3.64671
8053,3.75099
8054,3.71903
8055,3.72372
8056,3.49106
8057,3.30135
8058,3.30623
8059,3.25994
8060,3.33146
8061,3.23568
8062,3.30542
8063,3.10973
8064,3.20722
8065,3.29774
8066,3.20037
8067,3.20479
8068,3.11458
8069,3.23388
8070,3.09839
8071,3.09928
8072,3.06128
8073,3.11784
8074,3.0142
8075,3.11437
8076,3.1159
8077,3.02519
8078,3.04979
8079,3.02921
8080,3.03025
8081,2.79904
8082,2.67823
8083,2.67941
8084,2.67132
8085,2.54062
8086,2.40752
8087,2.35604
8088,2.50075
8089,2.50806
8090,2.50525
8091,2.54545
8092,2.48621
8093,2.6227
8094,2.54021
8095,2.44286
8096,2.49808
8097,2.39418
8098,2.37926
8099,2.38753
8100,2.25178
8101,2.25175
8102,2.17951
8103,2.22968
8104,2.27406
8105,2.25742
8106,2.29794
8107,2.28282
8108,2.18593
8109,2.19998
8110,2.13795
8111,2.10322
8112,2.12225
8113,2.22925
8114,2.25829
8115,2.1943
8116,2.28577
8117,2.26195
8118,2.30056
8119,2.28437
8120,2.26996
8121,2.36356
8122,2.39272
8123,2.28935
8124,2.38458
8125,2.42612
8126,2.59559
8127,2.64214
8128,2.65173
8129,2.62677
8130,2.70208
8131,2.87283
8132,2.81541
8133,2.92041
8134,2.97664
8135,3.00406
8136,3.08964
8137,2.97011
8138,3.05957
8139,2.97824
8140,2.87171
8141,2.894
8142,2.80628
8143,2.67899
8144,2.7565
8145,2.58969
8146,2.49232
8147,2.58943
8148,2.57331
8149,2.52785
8150,2.43888
8151,2.54255
8152,2.46285
8153,2.53275
8154,2.56426
8155,2.56207
8156,2.70689
8157,2.65844
8158,2.66593
8159,2.71039
8160,2.73646
8161,2.65348
8162,2.73133
8163,2.68358
8164,2.67713
8165,2.57021
8166,2.58581
8167,2.52149
8168,2.60385
8169,2.57279
8170,2.46687
8171,2.56475
8172,2.60849
8173,2.60512
8174,2.57891
8175,2.51941
8176,2.46561
8177,2.46222
8178,2.4344
8179,2.40153
8180,2.46082
8181,2.43673
8182,2.42651
8183,2.4326
8184,2.43023
8185,2.42587
8186,2.36848
8187,2.39168
8188,2.40646
8189,2.34834
8190,2.38041
8191,2.4179
8192,2.45545
8193,2.41742
8194,2.40571
8195,2.40078
8196,2.40451
8197,2.45149
8198,2.52338
8199,2.55518
8200,2.43821
8201,2.39014
8202,2.41049
8203,2.42356
8204,2.29383
8205,2.24778
8206,2.2231
8207,2.1689
8208,2.12779
8209,2.19092
8210,2.18334
8211,2.21338
8212,2.24741
8213,2.2713
8214,2.2791
8215,2.25315
8216,2.24002
8217,2.16777
8218,2.21195
8219,2.19018
8220,2.18873
8221,2.13961
8222,2.21634
8223,2.17978
8224,2.10186
8225,1.99568
8226,1.98252
8227,1.95628
8228,2.00451
8229,1.86825
8230,1.88887
8231,1.847
8232,1.80388
8233,1.7807
8234,1.7065
8235,1.70904
8236,1.72219
8237,1.73173
8238,1.74947
8239,1.77969
8240,1.79947
8241,1.85982
8242,1.84079
8243,1.8154
8244,1.79679
8245,1.82446
8246,1.83957
8247,1.85041
8248,1.75805
8249,1.7939
8250,1.67682
8251,1.6908
8252,1.7393
8253,1.79005
8254,1.76677
8255,1.78501
8256,1.78337
8257,1.80133
8258,1.70487
8259,1.72259
8260,1.63353
8261,1.69839
8262,1.81768
8263,1.84979
8264,1.78354
8265,1.77444
8266,1.78244
8267,1.77532
8268,1.8826
8269,1.83824
8270,1.83393
8271,1.84505
8272,1.88568
8273,1.8548
8274,1.87607
8275,1.81994
8276,1.8081
8277,1.98218
8278,1.95925
8279,1.93783
8280,1.93536
8281,2.03048
8282,1.93449
8283,1.8936
8284,1.91956
8285,1.9186
8286,1.87244
8287,1.8762
8288,1.95053
8289,1.82624
8290,1.88046
8291,1.92664
8292,1.96332
8293,1.97916
8294,1.97782
8295,1.90006
8296,2.01147
8297,2.00414
8298,2.0342
8299,1.94199
8300,1.93115
8301,1.8386
8302,1.82014
8303,1.82125
8304,1.8322
8305,1.90404
8306,1.84639
8307,1.89234
8308,1.92379
8309,1.89115
8310,1.90171
8311,1.87591
8312,1.86019
8313,1.92266
8314,1.96152
8315,1.96286
8316,1.88644
8317,1.89252
8318,1.90672
8319,1.92033
8320,1.951
8321,1.97089
8322,1.93634
8323,1.88177
8324,1.8717
8325,1.84747
8326,1.8307
8327,1.83844
8328,1.9152
8329,1.90845
8330,1.97869
8331,2.03028
8332,2.1385
8333,2.0998
8334,2.0387
8335,1.95161
8336,1.93111
8337,1.92711
8338,1.91365
8339,1.88135
8340,1.93639
8341,1.99399
8342,1.93688
8343,1.83076
8344,1.82798
8345,1.7086
8346,1.62598
8347,1.63312
8348,1.62135
8349,1.6124
8350,1.53421
8351,1.53584
8352,1.51029
8353,1.54535
8354,1.55154
8355,1.62223
8356,1.53995
8357,1.52468
8358,1.50507
8359,1.50818
8360,1.5154
8361,1.45061
8362,1.44647
8363,1.51483
8364,1.48857
8365,1.57696
8366,1.53435
8367,1.48105
8368,1.49948
8369,1.54762
8370,1.46286
8371,1.4658
8372,1.43154
8373,1.45701
8374,1.40404
8375,1.42197
8376,1.41049
8377,1.43571
8378,1.39737
8379,1.43458
8380,1.45124
8381,1.43663
8382,1.40654
8383,1.39156
8384,1.37926
8385,1.31578
8386,1.25395
8387,1.26526
8388,1.247
8389,1.26091
8390,1.26831
8391,1.21924
8392,1.1303
8393,1.12658
8394,1.07683
8395,1.10283
8396,1.13565
8397,1.099
8398,1.13794
8399,1.17375
8400,1.19383
8401,1.13455
8402,1.0619
8403,1.03978
8404,1.01997
8405,1.01619
8406,1.04525
8407,1.07502
8408,1.06686
8409,1.07207
8410,1.03653
8411,1.01195
8412,1.00586
8413,1.02356
8414,1.00416
8415,0.966938
8416,0.946929
8417,0.938765
8418,0.946247
8419,0.864323
8420,0.837941
8421,0.870556
8422,0.863237
8423,0.851278
8424,0.898684
8425,0.848044
8426,0.851807
8427,0.87403
8428,0.873633
8429,0.850957
8430,0.881854
8431,0.907385
8432,0.882998
8433,0.852955
8434,0.851791
8435,0.87209
8436,0.862279
8437,0.87909
8438,0.891018
8439,0.863114
8440,0.858293
8441,0.84674
8442,0.828526
8443,0.858307
8444,0.863348
8445,0.828927
8446,0.823539
8447,0.848914
8448,0.870677
8449,0.848567
8450,0.843385
8451,0.818299
8452,0.838662
8453,0.854077
8454,0.868729
8455,0.895221
8456,0.92867
8457,0.900182
8458,0.953126
8459,0.892698
8460,0.890824
8461,0.895721
8462,0.902874
8463,0.861405
8464,0.831426
8465,0.785956
8466,0.740363
8467,0.725298
8468,0.766772
8469,0.731944
8470,0.741096
8471,0.761618
8472,0.726455
8473,0.723119
8474,0.716038
8475,0.728265
8476,0.728548
8477,0.740193
8478,0.733556
8479,0.712308
8480,0.696906
8481,0.747318
8482,0.74151
8483,0.721084
8484,0.718728
8485,0.721963
8486,0.716536
8487,0.706953
8488,0.694292
8489,0.710601
8490,0.737061
8491,0.729941
8492,0.721652
8493,0.74313
8494,0.74631
8495,0.730424
8496,0.744443
8497,0.730321
8498,0.733762
8499,0.749478
8500,0.755999
8501,0.751783
8502,0.730286
8503,0.684319
8504,0.667385
8505,0.643946
8506,0.635151
8507,0.631569
8508,0.629324
8509,0.644991
8510,0.648456
8511,0.697462
8512,0.699693
8513,0.702891
8514,0.715811
8515,0.727471
8516,0.766579
8517,0.753172
8518,0.739683
8519,0.751252
8520,0.733709
8521,0.774216
8522,0.779675
8523,0.762085
8524,0.752392
8525,0.752228
8526,0.76764
8527,0.764035
8528,0.755477
8529,0.758036
8530,0.746588
8531,0.727149
8532,0.715944
8533,0.729615
8534,0.723692
8535,0.698075
8536,0.693609
8537,0.690644
8538,0.671866
8539,0.644108
8540,0.634976
8541,0.61258
8542,0.62894
8543,0.618996
8544,0.612242
8545,0.60022
8546,0.610672
8547,0.606883
8548,0.607435
8549,0.60262
8550,0.600262
8551,0.600603
8552,0.598847
8553,0.586683
8554,0.555591
8555,0.557671
8556,0.565399
8557,0.55987
8558,0.573814
8559,0.602767
8560,0.59241
8561,0.588234
8562,0.585408
8563,0.582146
8564,0.596493
8565,0.589868
8566,0.605309
8567,0.609893
8568,0.602836
8569,0.620871
8570,0.660099
8571,0.646243
8572,0.65263
8573,0.652191
8574,0.659312
8575,0.657461
8576,0.652138
8577,0.662815
8578,0.652086
8579,0.657729
8580,0.631913
8581,0.605671
8582,0.596288
8583,0.613066
8584,0.59894
8585,0.589787
8586,0.562164
8587,0.574181
8588,0.569193
8589,0.573483
8590,0.604953
8591,0.622125
8592,0.620505
8593,0.597922
8594,0.611147
8595,0.605477
8596,0.575255
8597,0.577032
8598,0.578473
8599,0.559385
8600,0.57391
8601,0.60528
8602,0.606262
8603,0.610356
8604,0.603014
8605,0.631348
8606,0.632828
8607,0.637139
8608,0.632738
8609,0.620592
8610,0.625035
8611,0.625911
8612,0.63936
8613,0.646122
8614,0.665301
8615,0.695481
8616,0.672967
8617,0.66816
8618,0.664289
8619,0.659634
8620,0.655633
8621,0.649641
8622,0.649397
8623,0.650468
8624,0.674882
8625,0.655687
8626,0.644011
8627,0.658687
8628,0.67858
8629,0.672861
8630,0.68433
8631,0.686816
8632,0.667023
8633,0.685161
8634,0.729053
8635,0.70832
8636,0.702169
8637,0.722781
8638,0.722145
8639,0.712844
8640,0.705093
8641,0.750402
8642,0.718447
8643,0.743462
8644,0.743604
8645,0.741869
8646,0.729505
8647,0.736169
8648,0.734697
8649,0.744621
8650,0.764793
8651,0.759701
8652,0.769811
8653,0.774968
8654,0.765856
8655,0.775843
8656,0.790103
8657,0.801862
8658,0.81456
8659,0.803808
8660,0.818033
8661,0.821852
8662,0.831556
8663,0.80422
8664,0.829086
8665,0.819882
8666,0.822051
8667,0.802978
8668,0.804238
8669,0.802053
8670,0.783489
8671,0.798821
8672,0.793841
8673,0.830944
8674,0.827995
8675,0.788093
8676,0.816174
8677,0.858603
8678,0.821865
8679,0.834933
8680,0.805892
8681,0.805314
8682,0.79476
8683,0.831497
8684,0.794674
8685,0.782886
8686,0.797794
8687,0.799619
8688,0.820331
8689,0.797759
8690,0.770908
8691,0.787937
8692,0.783907
8693,0.817854
8694,0.776314
8695,0.75846
8696,0.771122
8697,0.786176
8698,0.833382
8699,0.863494
8700,0.881124
8701,0.845966
8702,0.870323
8703,0.920905
8704,0.929921
8705,0.933948
8706,0.916471
8707,0.931581
8708,0.925328
8709,0.931272
8710,0.922064
8711,0.898892
8712,0.907317
8713,0.911271
8714,0.930432
8715,0.926087
8716,0.957113
8717,0.996714
8718,0.964762
8719,0.944096
8720,0.946705
8721,0.909316
8722,0.904247
8723,0.872192
8724,0.891308
8725,0.886925
8726,0.917255
8727,0.894604
8728,0.867497
8729,0.883675
8730,0.871929
8731,0.878924
8732,0.873986
8733,0.889575
8734,0.889545
8735,0.901214
8736,0.883874
8737,0.90904
8738,0.95062
8739,0.963123
8740,0.953666
8741,0.959128
8742,0.960859
8743,0.974615
8744,0.968835
8745,0.990142
8746,1.04463
8747,1.04891
8748,1.09297
8749,1.09435
8750,1.16414
8751,1.14611
8752,1.13659
8753,1.14378
8754,1.16111
8755,1.14297
8756,1.12377
8757,1.07651
8758,1.09733
8759,1.10383
8760,1.10757
8761,1.14007
8762,1.11582
8763,1.14573
8764,1.12787
8765,1.11488
8766,1.10824
8767,1.0979
8768,1.15782
8769,1.17087
8770,1.15849
8771,1.12058
8772,1.14457
8773,1.15946
8774,1.12418
8775,1.08376
8776,1.10694
8777,1.09376
8778,1.10352
8779,1.12201
8780,1.07251
8781,1.10316
8782,1.11185
8783,1.15486
8784,1.13258
8785,1.09425
8786,1.05973
8787,1.11892
8788,1.12339
8789,1.1222
8790,1.14967
8791,1.15383
8792,1.15045
8793,1.17901
8794,1.1726
8795,1.19063
8796,1.18013
8797,1.19702
8798,1.20128
8799,1.13776
8800,1.13892
8801,1.1903
8802,1.17277
8803,1.22844
8804,1.24577
8805,1.23128
8806,1.15615
8807,1.17315
8808,1.19752
8809,1.21217
8810,1.20862
8811,1.23116
8812,1.20446
8813,1.16105
8814,1.12811
8815,1.13081
8816,1.15587
8817,1.13981
8818,1.0864
8819,1.07776
8820,1.09071
8821,1.15604
8822,1.19862
8823,1.22504
8824,1.299
8825,1.23938
8826,1.23612
8827,1.27554
8828,1.30966
8829,1.32415
8830,1.35956
8831,1.39932
8832,1.36124
8833,1.33099
8834,1.33294
8835,1.38504
8836,1.36693
8837,1.37438
8838,1.38386
8839,1.46164
8840,1.49876
8841,1.48543
8842,1.50997
8843,1.48835
8844,1.44391
8845,1.42641
8846,1.45347
8847,1.48348
8848,1.46756
8849,1.50712
8850,1.50851
8851,1.44157
8852,1.4468
8853,1.49062
8854,1.4566
8855,1.39461
8856,1.41525
8857,1.36511
8858,1.41067
8859,1.42219
8860,1.46349
8861,1.45956
8862,1.43421
8863,1.37852
8864,1.34635
8865,1.27378
8866,1.29127
8867,1.20046
8868,1.17253
8869,1.18968
8870,1.23876
8871,1.246
8872,1.24871
8873,1.24771
8874,1.30366
8875,1.29932
8876,1.30112
8877,1.31398
8878,1.27777
8879,1.30117
8880,1.31786
8881,1.329
8882,1.3005
8883,1.30434
8884,1.29816
8885,1.315
8886,1.27116
8887,1.29235
8888,1.35143
8889,1.30083
8890,1.33263
8891,1.31135
8892,1.35438
8893,1.36191
8894,1.36495
8895,1.30613
8896,1.30917
8897,1.31182
8898,1.37841
8899,1.37953
8900,1.37595
8901,1.35754
8902,1.40539
8903,1.36159
8904,1.38573
8905,1.43098
8906,1.42373
8907,1.40354
8908,1.40923
8909,1.36153
8910,1.4273
8911,1.43128
8912,1.395
8913,1.41643
8914,1.40017
8915,1.38596
8916,1.40775
8917,1.39696
8918,1.3751
8919,1.39679
8920,1.32932
8921,1.33696
8922,1.33125
8923,1.27245
8924,1.28005
8925,1.30884
8926,1.28551
8927,1.34256
8928,1.37542
8929,1.40454
8930,1.40885
8931,1.36933
8932,1.36475
8933,1.4035
8934,1.31155
8935,1.28466
8936,1.22458
8937,1.27782
8938,1.34409
8939,1.3659
8940,1.41266
8941,1.40405
8942,1.4347
8943,1.43078
8944,1.40368
8945,1.3607
8946,1.35935
8947,1.33129
8948,1.3915
8949,1.36463
8950,1.34493
8951,1.31943
8952,1.36255
8953,1.40588
8954,1.38967
8955,1.37336
8956,1.35152
8957,1.34827
8958,1.37252
8959,1.4614
8960,1.44756
8961,1.43553
8962,1.44585
8963,1.43761
8964,1.40929
8965,1.37302
8966,1.3945
8967,1.33855
8968,1.27545
8969,1.31966
8970,1.38012
8971,1.40078
8972,1.40595
8973,1.37917
8974,1.34042
8975,1.31388
8976,1.2986
8977,1.28362
8978,1.26385
8979,1.27599
8980,1.2143
8981,1.21841
8982,1.23166
8983,1.21736
8984,1.16214
8985,1.15866
8986,1.13137
8987,1.08321
8988,1.09649
8989,1.10504
8990,1.14702
8991,1.23347
8992,1.25084
8993,1.23072
8994,1.18434
8995,1.23178
8996,1.15302
8997,1.19978
8998,1.17614
8999,1.19488
9000,1.1905
9001,1.14708
9002,1.17464
9003,1.19522
9004,1.24213
9005,1.21788
9006,1.23047
9007,1.27974
9008,1.27575
9009,1.26459
9010,1.24243
9011,1.23439
9012,1.25367
9013,1.29051
9014,1.24526
9015,1.23614
9016,1.22079
9017,1.23158
9018,1.26602
9019,1.25159
9020,1.30444
9021,1.26326
9022,1.22343
9023,1.2299
9024,1.22421
9025,1.22479
9026,1.18952
9027,1.18806
9028,1.16379
9029,1.19433
9030,1.22136
9031,1.22379
9032,1.20798
9033,1.17694
9034,1.19361
9035,1.24138
9036,1.24869
9037,1.30828
9038,1.27094
9039,1.26076
9040,1.20277
9041,1.21698
9042,1.20972
9043,1.25029
9044,1.33437
9045,1.40646
9046,1.41311
9047,1.43842
9048,1.41726
9049,1.41822
9050,1.39196
9051,1.34687
9052,1.32215
9053,1.34921
9054,1.32105
9055,1.27335
9056,1.23545
9057,1.2805
9058,1.26668
9059,1.26081
9060,1.26315
9061,1.27363
9062,1.28929
9063,1.30717
9064,1.28562
9065,1.30345
9066,1.32597
9067,1.25609
9068,1.20993
9069,1.26467
9070,1.31291
9071,1.26762
9072,1.33138
9073,1.35977
9074,1.37223
9075,1.31796
9076,1.33088
9077,1.37338
9078,1.36761
9079,1.40951
9080,1.38201
9081,1.40899
9082,1.44809
9083,1.44467
9084,1.48363
9085,1.43152
9086,1.39617
9087,1.42859
9088,1.45645
9089,1.43773
9090,1.45758
9091,1.4833
9092,1.5502
9093,1.56602
9094,1.59849
9095,1.64277
9096,1.6266
9097,1.65055
9098,1.54453
9099,1.52681
9100,1.5433
9101,1.51356
9102,1.49126
9103,1.5065
9104,1.43009
9105,1.44368
9106,1.48149
9107,1.53948
9108,1.6394
9109,1.69307
9110,1.69282
9111,1.67722
9112,1.62365
9113,1.58628
9114,1.57794
9115,1.59574
9116,1.54558
9117,1.53245
9118,1.50671
9119,1.57845
9120,1.60204
9121,1.55753
9122,1.5491
9123,1.51897
9124,1.53503
9125,1.55048
9126,1.54721
9127,1.56816
9128,1.5216
9129,1.46912
9130,1.48797
9131,1.55543
9132,1.56431
9133,1.48706
9134,1.51183
9135,1.5773
9136,1.63563
9137,1.62732
9138,1.62329
9139,1.61709
9140,1.63362
9141,1.62599
